F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,TARGET
0.086956522,0.260869565,0.260869565,0.260869565,0.086956522,0.391304348,0.260869565,0.173913043,0.304347826,0.173913043,0.260869565,0.260869565,0.217391304,0.217391304,0.086956522,0.086956522,0.260869565,0.260869565,0.130434783,0.304347826,0.130434783,0.304347826,0.086956522,0.217391304,0.260869565,0.260869565,0.086956522,0.260869565,0.086956522,0.217391304,0.347826087,0,0,0.304347826,0.173913043,0.173913043,0.260869565,0.173913043,0.086956522,10 .32631
0.166666667,0.3,0.233333333,0.333333333,0.233333333,0.066666667,0.333333333,0.233333333,0.066666667,0.133333333,0.333333333,0.2,0.266666667,0.333333333,0.066666667,0.166666667,0.266666667,0.266666667,0.133333333,0.366666667,0.233333333,0.333333333,0.2,0.266666667,0.233333333,0.3,0.166666667,0.3,0.133333333,0.333333333,0.3,0.033333333,0.1,0.366666667,0.3,0.233333333,0.433333333,0.1,0.033333333,3.005339
0.192307692,0.153846154,0.307692308,0.230769231,0.230769231,0.115384615,0.269230769,0.269230769,0.076923077,0.153846154,0.076923077,0.384615385,0.384615385,0.192307692,0.076923077,0.230769231,0.192307692,0.269230769,0.076923077,0.192307692,0.384615385,0.346153846,0.153846154,0.115384615,0.269230769,0.192307692,0.230769231,0.346153846,0.153846154,0.115384615,0.192307692,0,0,0.153846154,0.230769231,0.230769231,0.346153846,0.076923077,0,2.565259
0.133333333,0.333333333,0.266666667,0.233333333,0.2,0.2,0.233333333,0.233333333,0.166666667,0.1,0.5,0.1,0.266666667,0.366666667,0.033333333,0.2,0.333333333,0.266666667,0.1,0.366666667,0.266666667,0.333333333,0.133333333,0.266666667,0.266666667,0.333333333,0.133333333,0.333333333,0.066666667,0.333333333,0.3,0.033333333,0.166666667,0.3,0.266666667,0.166666667,0.4,0.2,0.066666667,14 .8766 2
0,0.16,0.36,0.24,0.2,0.24,0.16,0.36,0.08,0.12,0.28,0.24,0.44,0.08,0.12,0.12,0.28,0.24,0.04,0.12,0.4,0.32,0.04,0.24,0.36,0.16,0,0.32,0.04,0.24,0.16,0,0,0.16,0.16,0.2,0.16,0.32,0,2.304873
0.166666667,0.366666667,0.166666667,0.3,0.233333333,0.1,0.266666667,0.266666667,0.066666667,0.1,0.366666667,0.166666667,0.233333333,0.366666667,0.1,0.2,0.333333333,0.2,0.166666667,0.333333333,0.266666667,0.2,0.266666667,0.266666667,0.166666667,0.366666667,0.166666667,0.233333333,0.166666667,0.366666667,0.366666667,0.033333333,0.1,0.466666667,0.333333333,0.1,0.466666667,0.066666667,0.066666667,27.0734
0.041666667,0.208333333,0.25,0.125,0.083333333,0.416666667,0.041666667,0.166666667,0.333333333,0.083333333,0.333333333,0.125,0.291666667,0.166666667,0.208333333,0.083333333,0.333333333,0.125,0,0.25,0.208333333,0.25,0.083333333,0.208333333,0.208333333,0.25,0,0.208333333,0,0.291666667,0.25,0,0,0.416666667,0.083333333,0.125,0.208333333,0.208333333,0.041666667,2.070867
0.172413793,0.275862069,0.24137931,0.172413793,0.103448276,0.275862069,0.310344828,0.172413793,0.206896552,0.137931034,0.379310345,0.137931034,0.310344828,0.275862069,0.034482759,0.103448276,0.344827586,0.172413793,0.068965517,0.448275862,0.137931034,0.206896552,0.206896552,0.206896552,0.24137931,0.275862069,0.172413793,0.172413793,0.103448276,0.310344828,0.413793103,0.034482759,0.034482759,0.206896552,0.103448276,0.24137931,0.344827586,0.172413793,0.103448276,27.83584
0.071428571,0.5,0.071428571,0.142857143,0,0.428571429,0.285714286,0.142857143,0.285714286,0.142857143,0.428571429,0.142857143,0.285714286,0.285714286,0,0.071428571,0.5,0.071428571,0,0.571428571,0,0.071428571,0.071428571,0.214285714,0.071428571,0.5,0.071428571,0.071428571,0.071428571,0.214285714,0.571428571,0,0,0.357142857,0.071428571,0.071428571,0.5,0.071428571,0.071428571,90.23096
0.222222222,0.333333333,0.083333333,0.194444444,0.166666667,0.305555556,0.166666667,0.305555556,0.166666667,0.277777778,0.25,0.166666667,0.194444444,0.277777778,0.055555556,0.194444444,0.361111111,0.055555556,0.166666667,0.361111111,0.111111111,0.166666667,0.194444444,0.305555556,0.083333333,0.333333333,0.222222222,0.138888889,0.166666667,0.333333333,0.361111111,0.083333333,0.194444444,0.333333333,0.194444444,0.111111111,0.444444444,0.027777778,0.111111111,26.69087
0.130434783,0.130434783,0.391304348,0.130434783,0.043478261,0.260869565,0.217391304,0.130434783,0.173913043,0.043478261,0.304347826,0.217391304,0.217391304,0.217391304,0.217391304,0.086956522,0.260869565,0.260869565,0.043478261,0.217391304,0.217391304,0.217391304,0.347826087,0.217391304,0.391304348,0.130434783,0.130434783,0.173913043,0.173913043,0.391304348,0.260869565,0,0,0.347826087,0.260869565,0.086956522,0.173913043,0.260869565,0.086956522,2.003089
0.130434783,0.130434783,0.391304348,0.173913043,0.086956522,0.217391304,0.173913043,0.173913043,0.130434783,0.043478261,0.304347826,0.217391304,0.217391304,0.217391304,0.217391304,0.086956522,0.260869565,0.260869565,0.043478261,0.130434783,0.304347826,0.260869565,0.304347826,0.260869565,0.391304348,0.130434783,0.130434783,0.217391304,0.130434783,0.434782609,0.173913043,0,0,0.304347826,0.304347826,0.130434783,0.173913043,0.260869565,0.086956522,8.009384
0.162162162,0.324324324,0.297297297,0.216216216,0.189189189,0.216216216,0.297297297,0.297297297,0.081081081,0.027027027,0.216216216,0.405405405,0.162162162,0.459459459,0.108108108,0.189189189,0.405405405,0.243243243,0.135135135,0.432432432,0.189189189,0.189189189,0.432432432,0.135135135,0.297297297,0.324324324,0.162162162,0.162162162,0.243243243,0.324324324,0.432432432,0,0,0.324324324,0.162162162,0.243243243,0.459459459,0.162162162,0.027027027,3.00008
0.25,0.194444444,0.222222222,0.416666667,0.111111111,0.166666667,0.388888889,0.138888889,0.138888889,0.25,0.25,0.166666667,0.416666667,0.166666667,0.083333333,0.222222222,0.222222222,0.194444444,0.138888889,0.361111111,0.222222222,0.222222222,0.222222222,0.222222222,0.194444444,0.222222222,0.222222222,0.222222222,0.194444444,0.25,0.333333333,0,0.055555556,0.25,0.25,0.111111111,0.388888889,0.111111111,0.055555556,0.32278
0.15,0.05,0.4,0.25,0.3,0.2,0.25,0.3,0.2,0.2,0.2,0.25,0.3,0.25,0.2,0.15,0.05,0.4,0.15,0.15,0.4,0.4,0.2,0.1,0.4,0.05,0.15,0.35,0.2,0.1,0.2,0,0,0.15,0.25,0.3,0.2,0.2,0,7.807705
0.142857143,0,0.380952381,0.238095238,0.285714286,0.142857143,0.238095238,0.285714286,0.142857143,0.238095238,0.095238095,0.285714286,0.333333333,0.142857143,0.238095238,0.142857143,0,0.380952381,0.095238095,0.047619048,0.428571429,0.428571429,0.142857143,0.047619048,0.380952381,0,0.142857143,0.380952381,0.142857143,0.047619048,0.142857143,0,0,0.142857143,0.285714286,0.238095238,0.142857143,0.19047619,0,7.807925
0.25,0.194444444,0.222222222,0.333333333,0.194444444,0.138888889,0.361111111,0.222222222,0.111111111,0.222222222,0.305555556,0.111111111,0.416666667,0.166666667,0.083333333,0.25,0.194444444,0.222222222,0.194444444,0.388888889,0.194444444,0.25,0.25,0.194444444,0.222222222,0.194444444,0.25,0.25,0.222222222,0.222222222,0.388888889,0,0.111111111,0.277777778,0.277777778,0.083333333,0.388888889,0.138888889,0.055555556,9.016296
0.130434783,0.217391304,0.304347826,0.130434783,0.130434783,0.260869565,0.086956522,0.173913043,0.217391304,0.043478261,0.391304348,0.130434783,0.217391304,0.304347826,0.217391304,0.086956522,0.347826087,0.173913043,0.086956522,0.173913043,0.347826087,0.391304348,0.173913043,0.217391304,0.304347826,0.217391304,0.130434783,0.217391304,0.043478261,0.347826087,0.260869565,0,0,0.347826087,0.260869565,0.086956522,0.260869565,0.173913043,0.086956522,9.014171
0.086956522,0.173913043,0.347826087,0.304347826,0.130434783,0.260869565,0.304347826,0.304347826,0.086956522,0.217391304,0.217391304,0.304347826,0.347826087,0.086956522,0.173913043,0.217391304,0.217391304,0.304347826,0.130434783,0.130434783,0.304347826,0.391304348,0.086956522,0.217391304,0.347826087,0.173913043,0.086956522,0.434782609,0.086956522,0.217391304,0.260869565,0,0,0.391304348,0.130434783,0.130434783,0.173913043,0.260869565,0.086956522,3.101291
0.179487179,0.153846154,0.205128205,0.307692308,0.128205128,0.076923077,0.307692308,0.153846154,0.051282051,0.333333333,0.153846154,0.205128205,0.230769231,0.153846154,0.205128205,0.230769231,0.205128205,0.153846154,0.153846154,0.205128205,0.179487179,0.282051282,0.256410256,0.102564103,0.179487179,0.179487179,0.205128205,0.256410256,0.179487179,0.179487179,0.205128205,0,0.051282051,0.179487179,0.256410256,0.179487179,0.307692308,0.282051282,0.025641026,1.225286
0.2,0.177777778,0.288888889,0.311111111,0.177777778,0.133333333,0.4,0.133333333,0.133333333,0.133333333,0.244444444,0.222222222,0.155555556,0.311111111,0.155555556,0.266666667,0.244444444,0.177777778,0.177777778,0.2,0.266666667,0.2,0.444444444,0.022222222,0.266666667,0.2,0.222222222,0.2,0.288888889,0.177777778,0.222222222,0.022222222,0.066666667,0.355555556,0.155555556,0.2,0.266666667,0.244444444,0.111111111,24.41703
0.15625,0.21875,0.3125,0.34375,0.125,0.25,0.40625,0.1875,0.1875,0.15625,0.28125,0.25,0.375,0.15625,0.0625,0.15625,0.21875,0.3125,0.0625,0.3125,0.21875,0.375,0.25,0.0625,0.3125,0.21875,0.15625,0.375,0.21875,0.09375,0.25,0.0625,0.125,0.25,0.25,0.28125,0.3125,0.125,0.0625,60.0923
0.125,0.166666667,0.291666667,0.125,0.083333333,0.166666667,0.125,0.166666667,0.083333333,0.083333333,0.291666667,0.166666667,0.291666667,0.166666667,0.125,0.083333333,0.291666667,0.166666667,0.041666667,0.208333333,0.25,0.416666667,0.125,0.125,0.291666667,0.166666667,0.125,0.208333333,0.041666667,0.208333333,0.166666667,0,0,0.333333333,0.25,0.041666667,0.25,0.125,0.041666667,2.396969
0.086956522,0.173913043,0.347826087,0.130434783,0.304347826,0.173913043,0.130434783,0.304347826,0.173913043,0.086956522,0.347826087,0.173913043,0.347826087,0.173913043,0.086956522,0.130434783,0.217391304,0.304347826,0.086956522,0.260869565,0.260869565,0.347826087,0.217391304,0.173913043,0.347826087,0.173913043,0.086956522,0.347826087,0.086956522,0.304347826,0.260869565,0,0,0.347826087,0.260869565,0.173913043,0.217391304,0.217391304,0.043478261,1.2151
0.2,0.24,0.32,0.32,0.12,0.36,0.4,0.2,0.2,0.16,0.4,0.16,0.32,0.24,0.08,0.32,0.2,0.28,0.08,0.4,0.16,0.2,0.32,0.2,0.28,0.28,0.24,0.2,0.32,0.2,0.44,0,0,0.48,0.12,0.08,0.28,0.28,0.16,8.701448
0.15,0.3,0.15,0.1,0,0.55,0.4,0.2,0.2,0,0,0.55,0.35,0.1,0.05,0.2,0.35,0.15,0.05,0.4,0.05,0.1,0.3,0.3,0.15,0.4,0.05,0.05,0.15,0.45,0.45,0,0,0.6,0.05,0.05,0.35,0.2,0.1,5.686064
0.131578947,0.368421053,0.184210526,0.210526316,0.236842105,0.315789474,0.236842105,0.368421053,0.184210526,0.184210526,0.315789474,0.236842105,0.210526316,0.289473684,0,0.131578947,0.368421053,0.184210526,0.105263158,0.394736842,0.105263158,0.236842105,0.078947368,0.394736842,0.184210526,0.368421053,0.131578947,0.236842105,0.078947368,0.394736842,0.342105263,0.078947368,0.184210526,0.263157895,0.184210526,0.078947368,0.473684211,0.026315789,0.026315789,6.908385
0,0.466666667,0.066666667,0.2,0.066666667,0.466666667,0.2,0.133333333,0.4,0.133333333,0.4,0.133333333,0.266666667,0.266666667,0,0,0.466666667,0.066666667,0.066666667,0.466666667,0.066666667,0.066666667,0,0.533333333,0.066666667,0.466666667,0,0.066666667,0,0.533333333,0.533333333,0.133333333,0,0.2,0.066666667,0.066666667,0.466666667,0,0,65.74049
0.055555556,0.5,0.055555556,0.277777778,0.055555556,0.5,0.277777778,0.166666667,0.388888889,0.166666667,0.388888889,0.166666667,0.166666667,0.388888889,0,0.055555556,0.5,0.055555556,0.166666667,0.5,0.055555556,0.111111111,0,0.666666667,0.055555556,0.5,0.055555556,0.111111111,0,0.666666667,0.666666667,0.111111111,0,0.333333333,0.166666667,0.055555556,0.555555556,0,0,15 .01966
0.146341463,0.243902439,0.292682927,0.390243902,0.146341463,0.268292683,0.317073171,0.219512195,0.146341463,0.219512195,0.268292683,0.268292683,0.365853659,0.268292683,0.12195122,0.170731707,0.365853659,0.219512195,0.097560976,0.243902439,0.390243902,0.292682927,0.195121951,0.243902439,0.292682927,0.243902439,0.146341463,0.243902439,0.097560976,0.341463415,0.243902439,0,0.048780488,0.219512195,0.243902439,0.243902439,0.292682927,0.195121951,0.097560976,2.414513
0.3,0.3,0.3,0.2,0.2,0.4,0.3,0.3,0.3,0.2,0.4,0.2,0.3,0.3,0.1,0.3,0.3,0.3,0.1,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0,0,0.3,0.3,0.1,0.5,0.1,0.1,84.49204
0.058823529,0.235294118,0.294117647,0.176470588,0.235294118,0.294117647,0.117647059,0.294117647,0.235294118,0.058823529,0.352941176,0.176470588,0.235294118,0.294117647,0.117647059,0.176470588,0.352941176,0.176470588,0.117647059,0.294117647,0.235294118,0.176470588,0.176470588,0.352941176,0.235294118,0.294117647,0.117647059,0.176470588,0.176470588,0.352941176,0.235294118,0,0,0.411764706,0.117647059,0.117647059,0.235294118,0.294117647,0.058823529,2.359425
0.475,0.175,0.1,0.35,0.075,0.075,0.3,0.125,0.025,0.275,0.15,0.15,0.425,0.05,0,0.425,0.25,0.025,0.225,0.325,0.15,0.1,0.4,0.225,0.075,0.225,0.425,0.075,0.375,0.25,0.55,0,0,0.175,0.275,0.1,0.5,0.075,0.15,0.938309
0.166666667,0.291666667,0.229166667,0.395833333,0.145833333,0.145833333,0.354166667,0.1875,0.104166667,0.166666667,0.291666667,0.229166667,0.270833333,0.270833333,0.083333333,0.145833333,0.291666667,0.229166667,0.145833333,0.3125,0.229166667,0.25,0.229166667,0.166666667,0.229166667,0.291666667,0.145833333,0.25,0.208333333,0.1875,0.3125,0.020833333,0.145833333,0.291666667,0.270833333,0.229166667,0.375,0.0625,0.083333333,12.52081
0.130434783,0.130434783,0.304347826,0.130434783,0.043478261,0.434782609,0.086956522,0.173913043,0.304347826,0.086956522,0.260869565,0.173913043,0.304347826,0.130434783,0.217391304,0.086956522,0.260869565,0.173913043,0.086956522,0.173913043,0.260869565,0.347826087,0.217391304,0.173913043,0.304347826,0.130434783,0.130434783,0.173913043,0.086956522,0.304347826,0.260869565,0,0,0.347826087,0.173913043,0.086956522,0.173913043,0.173913043,0.086956522,2.003183
0.05,0.05,0.5,0.15,0.3,0.1,0.2,0.35,0.05,0.15,0.15,0.4,0.4,0.05,0.2,0.05,0.05,0.5,0.15,0.15,0.3,0.4,0.1,0.1,0.5,0.05,0.05,0.45,0.1,0.1,0.1,0,0,0.3,0.4,0.05,0.1,0.2,0,63.6003
0.05,0.05,0.5,0.15,0.3,0.2,0.15,0.4,0.1,0.15,0.15,0.4,0.3,0.15,0.2,0.05,0.05,0.5,0.15,0.15,0.3,0.4,0.1,0.1,0.5,0.05,0.05,0.45,0.1,0.1,0.1,0,0,0.25,0.35,0.1,0.1,0.2,0,31.5748
0.171428571,0.171428571,0.285714286,0.371428571,0.114285714,0.228571429,0.285714286,0.257142857,0.085714286,0.142857143,0.2,0.257142857,0.228571429,0.228571429,0.085714286,0.171428571,0.171428571,0.285714286,0.057142857,0.228571429,0.228571429,0.171428571,0.285714286,0.085714286,0.285714286,0.171428571,0.171428571,0.228571429,0.257142857,0.114285714,0.285714286,0.028571429,0,0.228571429,0.342857143,0.142857143,0.257142857,0.114285714,0.085714286,9.179633
0.3,0.2,0.15,0.25,0.05,0.3,0.25,0.15,0.2,0.05,0.35,0.2,0.5,0,0.05,0.15,0.3,0.05,0.25,0.35,0.15,0.1,0.4,0.2,0.2,0.35,0.2,0,0.3,0.3,0.45,0.05,0.05,0.3,0.25,0.25,0.2,0.15,0.3,1.195031
0.192307692,0.153846154,0.307692308,0.192307692,0.269230769,0.269230769,0.153846154,0.384615385,0.153846154,0.230769231,0.192307692,0.269230769,0.423076923,0.192307692,0.038461538,0.192307692,0.153846154,0.307692308,0.115384615,0.230769231,0.384615385,0.269230769,0.230769231,0.153846154,0.307692308,0.153846154,0.192307692,0.269230769,0.230769231,0.153846154,0.230769231,0,0.076923077,0.115384615,0.307692308,0.192307692,0.307692308,0.115384615,0.038461538,6.006973
0.25,0.125,0.291666667,0.166666667,0.291666667,0.208333333,0.083333333,0.375,0.125,0.25,0.208333333,0.208333333,0.416666667,0.166666667,0.083333333,0.166666667,0.125,0.291666667,0.083333333,0.291666667,0.291666667,0.291666667,0.25,0.041666667,0.291666667,0.125,0.25,0.25,0.208333333,0.083333333,0.208333333,0,0.083333333,0.166666667,0.291666667,0.083333333,0.291666667,0.166666667,0.083333333,80 .12428
0.166666667,0.291666667,0.166666667,0.166666667,0.208333333,0.208333333,0.25,0.208333333,0.208333333,0.25,0.375,0.083333333,0.5,0.041666667,0.041666667,0.083333333,0.375,0.083333333,0.125,0.458333333,0.083333333,0.125,0.041666667,0.291666667,0.083333333,0.375,0.083333333,0.125,0.041666667,0.291666667,0.333333333,0,0.166666667,0.25,0.166666667,0.041666667,0.375,0.166666667,0.083333333,92.1 242
0.173913043,0.217391304,0.217391304,0.347826087,0.086956522,0.260869565,0.304347826,0.130434783,0.217391304,0.217391304,0.260869565,0.173913043,0.304347826,0.217391304,0.130434783,0.260869565,0.217391304,0.217391304,0.130434783,0.347826087,0.173913043,0.217391304,0.260869565,0.260869565,0.173913043,0.260869565,0.217391304,0.217391304,0.260869565,0.260869565,0.304347826,0.043478261,0.043478261,0.347826087,0.304347826,0.086956522,0.347826087,0.130434783,0.043478261,50.09754
0.206896552,0.172413793,0.24137931,0.172413793,0.172413793,0.172413793,0.413793103,0.137931034,0.068965517,0.275862069,0.172413793,0.24137931,0.344827586,0.137931034,0.068965517,0.344827586,0.103448276,0.172413793,0.034482759,0.344827586,0.137931034,0.034482759,0.482758621,0.137931034,0.24137931,0.172413793,0.206896552,0.103448276,0.482758621,0.137931034,0.310344828,0.034482759,0.034482759,0.103448276,0.137931034,0.103448276,0.344827586,0.172413793,0.034482759,8.020141
0.210526316,0.315789474,0.157894737,0.052631579,0.210526316,0.368421053,0.052631579,0.263157895,0.368421053,0,0.526315789,0.052631579,0.263157895,0.315789474,0.157894737,0.052631579,0.473684211,0.052631579,0.052631579,0.368421053,0.210526316,0,0.052631579,0.315789474,0.052631579,0.526315789,0,0,0.052631579,0.315789474,0.421052632,0,0,0.368421053,0.052631579,0.210526316,0.315789474,0.210526316,0.210526316,3.042817
0.125,0.208333333,0.375,0.375,0.291666667,0.208333333,0.375,0.291666667,0.208333333,0.083333333,0.333333333,0.25,0.458333333,0.125,0.041666667,0.125,0.208333333,0.375,0.125,0.291666667,0.291666667,0.333333333,0.166666667,0.333333333,0.375,0.208333333,0.125,0.333333333,0.166666667,0.333333333,0.333333333,0,0,0.166666667,0.5,0.166666667,0.25,0.166666667,0.083333333,100.1546
0.041666667,0.291666667,0.416666667,0.333333333,0.291666667,0.208333333,0.416666667,0.291666667,0.208333333,0.041666667,0.333333333,0.375,0.416666667,0.208333333,0.083333333,0.041666667,0.291666667,0.416666667,0.125,0.25,0.375,0.333333333,0.166666667,0.333333333,0.416666667,0.291666667,0.041666667,0.333333333,0.125,0.375,0.333333333,0,0,0.291666667,0.375,0.166666667,0.333333333,0.041666667,0,200.3101
0.166666667,0.166666667,0.416666667,0.291666667,0.25,0.25,0.375,0.291666667,0.208333333,0.166666667,0.291666667,0.291666667,0.541666667,0.083333333,0.083333333,0.166666667,0.166666667,0.416666667,0.083333333,0.375,0.25,0.375,0.208333333,0.291666667,0.416666667,0.166666667,0.166666667,0.375,0.208333333,0.291666667,0.333333333,0,0,0.208333333,0.333333333,0.125,0.333333333,0.125,0,100.1589
0.055555556,0.111111111,0.5,0.277777778,0.277777778,0.222222222,0.333333333,0.277777778,0.222222222,0.055555556,0.277777778,0.333333333,0.5,0.055555556,0.055555556,0.055555556,0.111111111,0.5,0.111111111,0.277777778,0.277777778,0.388888889,0.166666667,0.277777778,0.5,0.111111111,0.055555556,0.388888889,0.166666667,0.277777778,0.222222222,0,0,0.166666667,0.388888889,0.166666667,0.166666667,0.166666667,0,200 .221 2
0.166666667,0.166666667,0.333333333,0.166666667,0.166666667,0.416666667,0.166666667,0.333333333,0.25,0.083333333,0.25,0.25,0.416666667,0.083333333,0.166666667,0.166666667,0.166666667,0.333333333,0,0.333333333,0.166666667,0.333333333,0.166666667,0.25,0.333333333,0.166666667,0.166666667,0.333333333,0.166666667,0.25,0.333333333,0,0,0.333333333,0.333333333,0,0.25,0.083333333,0.083333333,7.819306
0.166666667,0.166666667,0.333333333,0.25,0.083333333,0.416666667,0.166666667,0.333333333,0.166666667,0.083333333,0.25,0.25,0.416666667,0.083333333,0.166666667,0.166666667,0.166666667,0.333333333,0,0.333333333,0.166666667,0.166666667,0.333333333,0.083333333,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0.083333333,0.333333333,0,0,0.25,0.333333333,0,0.25,0.083333333,0.083333333,209.4805
0.125,0.375,0.375,0.125,0.125,0.375,0.5,0.25,0,0,0,0.75,0.375,0.375,0.125,0.125,0.375,0.125,0,0.5,0.25,0,0.25,0.25,0.25,0.5,0,0.125,0.125,0.375,0.5,0,0,0.25,0,0.25,0.375,0.125,0.125,49.00156
0.052631579,0.210526316,0.368421053,0.210526316,0.157894737,0.263157895,0.368421053,0.263157895,0.052631579,0,0.105263158,0.578947368,0.263157895,0.368421053,0.105263158,0.157894737,0.263157895,0.210526316,0.052631579,0.315789474,0.315789474,0,0.315789474,0.105263158,0.368421053,0.315789474,0,0.210526316,0.157894737,0.263157895,0.263157895,0,0,0.210526316,0,0.368421053,0.210526316,0.210526316,0.052631579,28.0009
0.19047619,0.119047619,0.333333333,0.357142857,0.166666667,0.166666667,0.30952381,0.238095238,0.095238095,0.19047619,0.238095238,0.214285714,0.238095238,0.214285714,0.166666667,0.214285714,0.142857143,0.30952381,0.119047619,0.285714286,0.166666667,0.380952381,0.285714286,0.071428571,0.30952381,0.142857143,0.214285714,0.333333333,0.238095238,0.119047619,0.142857143,0.023809524,0.119047619,0.214285714,0.238095238,0.142857143,0.285714286,0.214285714,0.023809524,2.635444
0.108695652,0.217391304,0.260869565,0.195652174,0.108695652,0.195652174,0.239130435,0.195652174,0.108695652,0.173913043,0.152173913,0.326086957,0.173913043,0.304347826,0.173913043,0.130434783,0.326086957,0.152173913,0.152173913,0.217391304,0.260869565,0.130434783,0.391304348,0.173913043,0.239130435,0.239130435,0.130434783,0.152173913,0.152173913,0.413043478,0.217391304,0,0.065217391,0.347826087,0.130434783,0.304347826,0.260869565,0.369565217,0.065217391,0.198211
0.571428571,0.142857143,0,0.357142857,0,0,0.428571429,0,0,0.357142857,0.071428571,0.071428571,0.357142857,0,0,0.571428571,0.142857143,0,0.357142857,0.357142857,0,0.071428571,0.5,0.214285714,0,0.142857143,0.571428571,0.071428571,0.5,0.214285714,0.714285714,0,0,0.142857143,0.357142857,0,0.714285714,0,0,88 .84477
0.705882353,0.117647059,0,0.470588235,0,0,0.470588235,0,0,0.470588235,0.058823529,0.058823529,0.352941176,0,0,0.705882353,0.117647059,0,0.411764706,0.352941176,0,0.058823529,0.647058824,0.176470588,0,0.117647059,0.705882353,0.058823529,0.647058824,0.176470588,0.823529412,0,0,0.235294118,0.352941176,0,0.647058824,0,0.176470588,68.37007
0.666666667,0.111111111,0,0.444444444,0,0,0.444444444,0,0,0.5,0.055555556,0.055555556,0.333333333,0,0,0.666666667,0.111111111,0,0.444444444,0.333333333,0,0.055555556,0.611111111,0.166666667,0,0.111111111,0.666666667,0.055555556,0.611111111,0.166666667,0.777777778,0,0,0.222222222,0.333333333,0,0.611111111,0.055555556,0.166666667,8.166422
0.125,0.375,0.3125,0.0625,0.0625,0.3125,0.125,0.1875,0.1875,0.125,0.375,0.3125,0.1875,0.4375,0.125,0.125,0.625,0.0625,0,0.375,0.25,0.125,0.375,0.125,0.1875,0.5,0.125,0.0625,0.125,0.375,0.375,0,0,0.5,0.0625,0.1875,0.5,0.25,0,272 .9645
0.125,0.375,0.3125,0.125,0.125,0.25,0.125,0.1875,0.1875,0.0625,0.4375,0.25,0.125,0.5,0.0625,0.125,0.625,0.0625,0,0.375,0.25,0.1875,0.3125,0.1875,0.1875,0.5,0.125,0.125,0.0625,0.4375,0.375,0,0,0.4375,0.125,0.25,0.4375,0.3125,0.0625,278 .8422
0.4,0,0.4,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.4,0,0,0.4,0,0.2,0.2,0.2,0.3,0.1,0.3,0.2,0.6,0,0.4,0,0.4,0.1,0.3,0.3,0.4,0,0,0.1,0.3,0.3,0,0.4,0.4,776.6626
0.2,0,0.4,0.2,0.2,0.4,0.1,0.3,0.1,0.4,0.4,0,0.2,0.4,0,0,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0,0.4,0,0.2,0.1,0.1,0.3,0.2,0,0,0.1,0.3,0.3,0,0.6,0.2,81 2.7008
0.055555556,0.5,0.055555556,0.055555556,0.055555556,0.5,0.222222222,0.222222222,0.333333333,0.222222222,0.333333333,0.222222222,0.277777778,0.277777778,0.222222222,0.055555556,0.5,0.055555556,0.055555556,0.5,0.055555556,0.055555556,0.055555556,0.5,0.055555556,0.5,0.055555556,0.055555556,0.055555556,0.5,0.555555556,0,0,0.444444444,0.055555556,0.055555556,0.555555556,0,0,4.0085 2
0.055555556,0.5,0.055555556,0.055555556,0.055555556,0.5,0.277777778,0.277777778,0.277777778,0.222222222,0.333333333,0.222222222,0.166666667,0.388888889,0.111111111,0.111111111,0.444444444,0.111111111,0.055555556,0.5,0.055555556,0.055555556,0.055555556,0.388888889,0.055555556,0.5,0.055555556,0.055555556,0.055555556,0.388888889,0.555555556,0,0,0.444444444,0.055555556,0.055555556,0.555555556,0,0,2.005791
0.344827586,0.137931034,0.206896552,0.275862069,0.24137931,0.172413793,0.206896552,0.344827586,0.068965517,0.24137931,0.206896552,0.137931034,0.310344828,0.137931034,0.068965517,0.310344828,0.103448276,0.24137931,0.275862069,0.24137931,0.206896552,0.413793103,0.137931034,0.137931034,0.206896552,0.137931034,0.344827586,0.344827586,0.137931034,0.137931034,0.275862069,0,0.068965517,0.172413793,0.413793103,0.034482759,0.275862069,0.172413793,0.206896552,50.06535
0.08,0.12,0.32,0.08,0.08,0.36,0.08,0.24,0.2,0.08,0.28,0.16,0.28,0.16,0.12,0.12,0.24,0.2,0.04,0.16,0.28,0.32,0.16,0.16,0.32,0.12,0.08,0.24,0.08,0.24,0.2,0,0,0.32,0.12,0.12,0.16,0.2,0.04,3.160503
0.117647059,0.470588235,0.058823529,0.235294118,0.176470588,0.352941176,0.235294118,0.176470588,0.352941176,0.117647059,0.470588235,0.058823529,0.176470588,0.352941176,0,0.117647059,0.470588235,0.058823529,0.176470588,0.411764706,0.117647059,0.117647059,0.058823529,0.647058824,0.058823529,0.470588235,0.117647059,0.117647059,0.058823529,0.647058824,0.588235294,0,0,0.235294118,0.176470588,0.117647059,0.588235294,0,0,1.565128
